timestamp,cycles,unroll,load_interleave,schedule,hash_interleave,block_group,speedup
2026-01-22T23:46:31,5439,6,2,stagewise,"(2, 3, 1)",2,27.16
2026-01-22T23:46:31,5439,6,2,stagewise,"(2, 3, 2)",2,27.16
2026-01-22T23:46:31,5439,6,2,stagewise,"(2, 3, 3)",2,27.16
2026-01-22T23:46:31,5439,6,2,stagewise,"(3, 0, 0)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 0, 1)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 0, 2)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 0, 3)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 1, 0)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 1, 1)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 1, 2)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 1, 3)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 2, 0)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 2, 1)",2,27.16
2026-01-22T23:46:32,5439,6,2,stagewise,"(3, 2, 2)",2,27.16
2026-01-22T23:46:33,5439,6,2,stagewise,"(3, 2, 3)",2,27.16
2026-01-22T23:46:33,5439,6,2,stagewise,"(3, 3, 0)",2,27.16
2026-01-22T23:46:33,5439,6,2,stagewise,"(3, 3, 1)",2,27.16
2026-01-22T23:46:33,5439,6,2,stagewise,"(3, 3, 2)",2,27.16
2026-01-22T23:46:33,5439,6,2,stagewise,"(3, 3, 3)",2,27.16
2026-01-22T23:46:33,4079,6,2,stagewise,"(0, 0, 0)",3,36.22
2026-01-22T23:46:33,4079,6,2,stagewise,"(0, 0, 1)",3,36.22
2026-01-22T23:46:33,4079,6,2,stagewise,"(0, 0, 2)",3,36.22
2026-01-22T23:46:33,4079,6,2,stagewise,"(0, 0, 3)",3,36.22
2026-01-22T23:46:33,4079,6,2,stagewise,"(0, 1, 0)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 1, 1)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 1, 2)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 1, 3)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 2, 0)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 2, 1)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 2, 2)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 2, 3)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 3, 0)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 3, 1)",3,36.22
2026-01-22T23:46:34,4079,6,2,stagewise,"(0, 3, 2)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(0, 3, 3)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 0, 0)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 0, 1)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 0, 2)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 0, 3)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 1, 0)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 1, 1)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 1, 2)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 1, 3)",3,36.22
2026-01-22T23:46:35,4079,6,2,stagewise,"(1, 2, 0)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 2, 1)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 2, 2)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 2, 3)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 3, 0)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 3, 1)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 3, 2)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(1, 3, 3)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(2, 0, 0)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(2, 0, 1)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(2, 0, 2)",3,36.22
2026-01-22T23:46:36,4079,6,2,stagewise,"(2, 0, 3)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 1, 0)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 1, 1)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 1, 2)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 1, 3)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 2, 0)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 2, 1)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 2, 2)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 2, 3)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 3, 0)",3,36.22
2026-01-22T23:46:37,4079,6,2,stagewise,"(2, 3, 1)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(2, 3, 2)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(2, 3, 3)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 0, 0)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 0, 1)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 0, 2)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 0, 3)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 1, 0)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 1, 1)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 1, 2)",3,36.22
2026-01-22T23:46:38,4079,6,2,stagewise,"(3, 1, 3)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 2, 0)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 2, 1)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 2, 2)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 2, 3)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 3, 0)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 3, 1)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 3, 2)",3,36.22
2026-01-22T23:46:39,4079,6,2,stagewise,"(3, 3, 3)",3,36.22
2026-01-22T23:46:39,2847,6,2,stagewise,"(0, 0, 0)",6,51.89
2026-01-22T23:46:39,2847,6,2,stagewise,"(0, 0, 1)",6,51.89
2026-01-22T23:46:39,2847,6,2,stagewise,"(0, 0, 2)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 0, 3)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 1, 0)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 1, 1)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 1, 2)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 1, 3)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 2, 0)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 2, 1)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 2, 2)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 2, 3)",6,51.89
2026-01-22T23:46:40,2847,6,2,stagewise,"(0, 3, 0)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(0, 3, 1)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(0, 3, 2)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(0, 3, 3)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 0, 0)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 0, 1)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 0, 2)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 0, 3)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 1, 0)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 1, 1)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 1, 2)",6,51.89
2026-01-22T23:46:41,2847,6,2,stagewise,"(1, 1, 3)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 2, 0)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 2, 1)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 2, 2)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 2, 3)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 3, 0)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 3, 1)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 3, 2)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(1, 3, 3)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(2, 0, 0)",6,51.89
2026-01-22T23:46:42,2847,6,2,stagewise,"(2, 0, 1)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 0, 2)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 0, 3)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 1, 0)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 1, 1)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 1, 2)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 1, 3)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 2, 0)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 2, 1)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 2, 2)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 2, 3)",6,51.89
2026-01-22T23:46:43,2847,6,2,stagewise,"(2, 3, 0)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(2, 3, 1)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(2, 3, 2)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(2, 3, 3)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 0, 0)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 0, 1)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 0, 2)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 0, 3)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 1, 0)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 1, 1)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 1, 2)",6,51.89
2026-01-22T23:46:44,2847,6,2,stagewise,"(3, 1, 3)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 2, 0)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 2, 1)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 2, 2)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 2, 3)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 3, 0)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 3, 1)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 3, 2)",6,51.89
2026-01-22T23:46:45,2847,6,2,stagewise,"(3, 3, 3)",6,51.89
